job_id,skill,importance
106,MySQL,tech_stack
106,PostgreSQL,tech_stack
106,Airtable,tech_stack
106,Node.js,tech_stack
106,JavaScript,tech_stack
106,problem‑solving,soft_skill
106,curiosity about AI,soft_skill
106,innovation mindset,soft_skill
106,team collaboration,soft_skill
106,business process understanding,soft_skill
106,flexibilidad horaria,benefit
106,entorno creativo,benefit
106,oportunidad de crecimiento a largo plazo,benefit
106,participación directa en proyectos de IA,benefit
107,n8n,must
107,Make,must
107,Integromat,must
107,Zapier,must
107,Python,must
107,REST APIs,must
107,ElevenLabs,must
107,OpenAI API,must
107,Whisper,must
107,Twilio,must
107,Asterisk,must
107,MySQL,nice
107,Airtable,nice
107,PostgreSQL,nice
107,Node.js,nice
107,JavaScript,nice
107,Startup experience,nice
107,SaaS projects,nice
107,CRM integration,nice
107,Bot development,nice
107,Python,tech_stack
107,n8n,tech_stack
107,Make,tech_stack
107,Integromat,tech_stack
107,Zapier,tech_stack
107,ElevenLabs,tech_stack
107,OpenAI,tech_stack
107,Whisper,tech_stack
107,Twilio,tech_stack
107,Asterisk,tech_stack
107,MySQL,tech_stack
107,Airtable,tech_stack
107,PostgreSQL,tech_stack
107,Node.js,tech_stack
107,JavaScript,tech_stack
107,Problem solving,soft_skill
107,Curiosity about AI,soft_skill
107,Innovation,soft_skill
107,Business process understanding,soft_skill
107,Collaboration,soft_skill
107,Flexible schedule,benefit
107,Creative environment,benefit
107,Long‑term collaboration,benefit
107,Growth opportunities,benefit
107,Direct involvement in innovative AI products,benefit
107,Startup expansion,benefit
108,n8n,must
108,Python,must
108,REST APIs,must
108,Voice AI services,must
108,Twilio,must
108,Asterisk,must
108,MySQL,nice
108,PostgreSQL,nice
108,Airtable,nice
108,Node.js,nice
108,JavaScript,nice
108,CRM integration,nice
108,Startup experience,nice
108,SaaS projects,nice
108,n8n,tech_stack
108,Python,tech_stack
108,OpenAI API,tech_stack
108,ElevenLabs,tech_stack
108,Whisper,tech_stack
108,Twilio,tech_stack
108,Asterisk,tech_stack
108,MySQL,tech_stack
108,PostgreSQL,tech_stack
108,Airtable,tech_stack
108,Resolutive mindset,soft_skill
108,Curiosity about AI,soft_skill
108,Innovation,soft_skill
108,Collaboration,soft_skill
108,Business process understanding,soft_skill
108,Flexible schedule,benefit
108,Creative environment,benefit
108,Direct involvement in product development,benefit
108,Long-term growth opportunities,benefit
109,n8n,must
109,Python,must
109,REST APIs,must
109,Twilio,must
109,ElevenLabs,must
109,OpenAI,must
109,Whisper,must
109,MySQL,nice
109,Airtable,nice
109,PostgreSQL,nice
109,Node.js,nice
109,JavaScript,nice
109,CRM integration,nice
109,SaaS,nice
109,Python,tech_stack
109,n8n,tech_stack
109,Twilio,tech_stack
109,OpenAI API,tech_stack
109,ElevenLabs,tech_stack
109,Whisper,tech_stack
109,MySQL,tech_stack
109,Airtable,tech_stack
109,PostgreSQL,tech_stack
109,Node.js,tech_stack
109,JavaScript,tech_stack
109,Zapier,tech_stack
109,Problem-solving,soft_skill
109,Curiosity,soft_skill
109,Innovation,soft_skill
109,Collaboration,soft_skill
109,Flexible schedule,benefit
109,Creative environment,benefit
109,Long-term collaboration,benefit
109,Growth opportunities,benefit
110,n8n,must
110,Python,must
110,API integration,must
110,Twilio,must
110,Asterisk,must
110,MySQL,nice
110,PostgreSQL,nice
110,Airtable,nice
110,Node.js,nice
110,JavaScript,nice
110,CRM integration,nice
110,startup experience,nice
110,Python,tech_stack
110,n8n,tech_stack
110,Make,tech_stack
110,Integromat,tech_stack
110,Zapier,tech_stack
110,ElevenLabs,tech_stack
110,OpenAI API,tech_stack
110,Whisper,tech_stack
110,Twilio,tech_stack
110,Asterisk,tech_stack
110,MySQL,tech_stack
110,PostgreSQL,tech_stack
110,Airtable,tech_stack
110,Node.js,tech_stack
110,JavaScript,tech_stack
110,mentalidad resolutiva,soft_skill
110,curiosidad por la IA,soft_skill
110,ganas de innovar,soft_skill
110,colaboración,soft_skill
110,capacidad de entender procesos de negocio,soft_skill
110,flexibilidad horaria,benefit
110,entorno creativo,benefit
110,participación directa en desarrollo de productos,benefit
110,oportunidad de crecimiento a largo plazo,benefit
111,Python,must
111,API integration,must
111,REST APIs,must
111,automation,must
111,Make,must
111,Zapier,must
111,Integromat,must
111,Twilio,must
111,ElevenLabs,must
111,OpenAI,must
111,Whisper,must
111,MySQL,nice
111,PostgreSQL,nice
111,Airtable,nice
111,Node.js,nice
111,JavaScript,nice
111,startup experience,nice
111,SaaS,nice
111,Python,tech_stack
111,Make,tech_stack
111,Zapier,tech_stack
111,Integromat,tech_stack
111,Twilio,tech_stack
111,ElevenLabs,tech_stack
111,OpenAI,tech_stack
111,Whisper,tech_stack
111,MySQL,tech_stack
111,PostgreSQL,tech_stack
111,Airtable,tech_stack
111,Node.js,tech_stack
111,JavaScript,tech_stack
111,problem solving,soft_skill
111,curiosity,soft_skill
111,business process understanding,soft_skill
111,teamwork,soft_skill
111,creativity,soft_skill
111,flexible schedule,benefit
111,creative environment,benefit
111,long-term collaboration,benefit
111,growth opportunities,benefit
111,direct participation in product development,benefit
112,n8n,must
112,Python,must
112,REST APIs,must
112,Twilio,must
112,OpenAI API,must
112,ElevenLabs,must
112,Whisper,must
112,MySQL,nice
112,Airtable,nice
112,PostgreSQL,nice
112,Node.js,nice
112,JavaScript,nice
112,CRM integration,nice
112,startup experience,nice
112,Python,tech_stack
112,n8n,tech_stack
112,Make,tech_stack
112,Integromat,tech_stack
112,Zapier,tech_stack
112,OpenAI API,tech_stack
112,ElevenLabs,tech_stack
112,Whisper,tech_stack
112,Twilio,tech_stack
112,Asterisk,tech_stack
112,MySQL,tech_stack
112,Airtable,tech_stack
112,PostgreSQL,tech_stack
112,Node.js,tech_stack
112,JavaScript,tech_stack
112,problem-solving,soft_skill
112,curiosity,soft_skill
112,innovation,soft_skill
112,teamwork,soft_skill
112,communication,soft_skill
112,flexible hours,benefit
112,creative environment,benefit
112,long-term collaboration,benefit
112,growth opportunities,benefit
113,Python,must
113,n8n,must
113,REST APIs,must
113,Twilio,must
113,Asterisk,must
113,ElevenLabs,must
113,OpenAI,must
113,Whisper,must
113,MySQL,nice
113,PostgreSQL,nice
113,Airtable,nice
113,Node.js,nice
113,JavaScript,nice
113,CRM integration,nice
113,Bots,nice
113,Startup experience,nice
113,SaaS projects,nice
113,Python,tech_stack
113,n8n,tech_stack
113,OpenAI,tech_stack
113,ElevenLabs,tech_stack
113,Twilio,tech_stack
113,Asterisk,tech_stack
113,Zapier,tech_stack
113,Make,tech_stack
113,Integromat,tech_stack
113,Airtable,tech_stack
113,MySQL,tech_stack
113,PostgreSQL,tech_stack
113,Node.js,tech_stack
113,JavaScript,tech_stack
113,Problem solving,soft_skill
113,Curiosity,soft_skill
113,Innovation,soft_skill
113,Business process understanding,soft_skill
113,Teamwork,soft_skill
113,Collaboration,soft_skill
113,Flexibilidad horaria,benefit
113,Entorno creativo,benefit
113,Participación directa en desarrollo de productos innovadores,benefit
113,Posibilidad de colaboración a largo plazo,benefit
113,Crecimiento dentro del equipo,benefit
114,n8n,must
114,Python,must
114,REST APIs,must
114,Twilio,must
114,OpenAI API,must
114,ElevenLabs,must
114,Whisper,must
114,MySQL,nice
114,PostgreSQL,nice
114,Airtable,nice
114,Node.js,nice
114,JavaScript,nice
114,CRM integration,nice
114,Python,tech_stack
114,n8n,tech_stack
114,REST APIs,tech_stack
114,OpenAI,tech_stack
114,ElevenLabs,tech_stack
114,Whisper,tech_stack
114,Twilio,tech_stack
114,Airtable,tech_stack
114,Zapier,tech_stack
114,Make,tech_stack
114,Integromat,tech_stack
114,MySQL,tech_stack
114,PostgreSQL,tech_stack
114,problem‑solving,soft_skill
114,curiosity,soft_skill
114,business process analysis,soft_skill
114,teamwork,soft_skill
114,flexible hours,benefit
114,creative environment,benefit
114,long‑term collaboration,benefit
114,growth opportunities,benefit
115,Python,must
115,N8N,must
115,Microsoft Copilot Studio,must
115,Azure Bot Services,must
115,OpenAI,must
115,LLM APIs,must
115,SQL,must
115,NoSQL,must
115,API REST,nice
115,JSON,nice
115,Web Services,nice
115,Python,tech_stack
115,N8N,tech_stack
115,Microsoft Copilot Studio,tech_stack
115,Azure Bot Services,tech_stack
115,OpenAI,tech_stack
115,LLM APIs,tech_stack
115,SQL,tech_stack
115,NoSQL,tech_stack
115,REST APIs,tech_stack
115,JSON,tech_stack
115,Web Services,tech_stack
115,Azure,tech_stack
115,Capacidad analítica,soft_skill
115,Orientación a la solución,soft_skill
115,Ganas de aprender,soft_skill
115,Documentación,soft_skill
115,Comunicación,soft_skill
115,Trabajo en equipo,soft_skill
115,Contrato indefinido,benefit
115,Remuneración según experiencia,benefit
116,Prompting,must
116,Microsoft 365,must
116,Microsoft Teams,must
116,Microsoft Planner,must
116,Outlook,must
116,Microsoft 365,tech_stack
116,Microsoft Teams,tech_stack
116,Microsoft Planner,tech_stack
116,Outlook,tech_stack
116,Organizational skills,soft_skill
116,Technological curiosity,soft_skill
116,Ability to explain concepts simply,soft_skill
116,Problem solving,soft_skill
116,Collaboration,soft_skill
116,English (Advanced),language
117,OpenCV,must
117,YOLO,must
117,Docker,must
117,Git,must
117,REST APIs,must
117,MQTT,must
117,MLflow,nice
117,TFX,nice
117,OpenCV,tech_stack
117,YOLO,tech_stack
117,Docker,tech_stack
117,Git,tech_stack
117,REST APIs,tech_stack
117,MQTT,tech_stack
117,AWS,tech_stack
117,Azure,tech_stack
117,PLC,tech_stack
117,SCADA,tech_stack
117,English (B2),language
117,Seguro médico,benefit
117,Trabajo híbrido (presencial al menos 1 día a la semana),benefit
117,Entorno de trabajo vanguardista,benefit
117,Campus abierto 24h,benefit
117,Transversalidad de proyectos,benefit
117,Colaboración con grandes partners fabricantes,benefit
118,Node.js,must
118,JavaScript,must
118,Python,must
118,Spring Boot,must
118,PostgreSQL,must
118,MongoDB,must
118,AWS,must
118,Liderazgo,must
118,Desarrollo back-end,must
118,Docker,nice
118,Kubernetes,nice
118,Microservicios,nice
118,Machine Learning,nice
118,Scrum,nice
118,Kanban,nice
118,Jira,nice
118,Trello,nice
118,Node.js,tech_stack
118,JavaScript,tech_stack
118,Python,tech_stack
118,Spring Boot,tech_stack
118,PostgreSQL,tech_stack
118,MongoDB,tech_stack
118,AWS,tech_stack
118,React.js,tech_stack
118,OpenAI API,tech_stack
118,Liderazgo,soft_skill
118,Toma de decisiones estratégicas,soft_skill
118,Gestión de equipos,soft_skill
118,Comunicación,soft_skill
118,Coordinación,soft_skill
118,Ambiente de trabajo dinámico e innovador,benefit
118,Oportunidades de crecimiento y desarrollo profesional,benefit
118,Posibilidad de asumir rol de CTO,benefit
118,Trabajo remoto,benefit
119,PHP,must
119,Go,must
119,APIs,must
119,Microservices,must
119,SQL,must
119,Cloud,must
119,Inglés,must
119,STT,nice
119,TTS,nice
119,LLMs,nice
119,Google Cloud,nice
119,AWS,nice
119,Azure,nice
119,OpenAI,nice
119,telefonía IP,nice
119,SIP,nice
119,Docker,nice
119,Kubernetes,nice
119,métricas de rendimiento,nice
119,observabilidad,nice
119,Go,tech_stack
119,PHP,tech_stack
119,SQL,tech_stack
119,AWS,tech_stack
119,Google Cloud,tech_stack
119,Azure,tech_stack
119,OpenAI,tech_stack
119,Docker,tech_stack
119,Kubernetes,tech_stack
119,iniciativa,soft_skill
119,aprendizaje continuo,soft_skill
119,trabajo en equipo,soft_skill
119,comunicación,soft_skill
119,resolución de problemas,soft_skill
119,autonomía,soft_skill
119,Español,language
119,Inglés,language
119,Contrato indefinido,benefit
119,Salario competitivo,benefit
119,Seguro médico privado,benefit
119,Participación en proyectos de IA generativa y Voice AI,benefit
119,Acceso a comunidad tecnológica de Everfield,benefit
119,Carrera profesional definida,benefit
119,Cultura de ingeniería moderna basada en calidad y autonomía,benefit
120,proactividad,must
120,comunicación,must
120,orientación a resultados,must
120,proactividad,soft_skill
120,comunicación,soft_skill
120,orientación a resultados,soft_skill
120,Formación completa en producto y técnicas de venta,benefit
120,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit
120,"Ambiente dinámico, innovador y lleno de energía gamer",benefit
121,proactiva,soft_skill
121,comunicativa,soft_skill
121,orientada a resultados,soft_skill
121,trato con la gente,soft_skill
121,Formación completa en producto y técnicas de venta,benefit
121,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit
121,"Ambiente dinámico, innovador y lleno de energía gamer",benefit
122,proactividad,must
122,comunicación,must
122,orientación a resultados,must
122,disponibilidad en horarios,must
122,proactividad,soft_skill
122,comunicación,soft_skill
122,orientación a resultados,soft_skill
122,Formación completa en producto y técnicas de venta,benefit
122,Posibilidad de seguir en campañas tecnológicas de primer nivel,benefit
122,Ambiente dinámico e innovador,benefit
123,technology passion,must
123,video game knowledge,must
123,proactive,must
123,communication,must
123,results oriented,must
123,proactive,soft_skill
123,communication,soft_skill
123,results oriented,soft_skill
123,product and sales training,benefit
123,opportunity to continue in top tech campaigns,benefit
123,dynamic innovative environment,benefit
124,pasión por la tecnología y los videojuegos,soft_skill
124,proactiva,soft_skill
124,comunicativa,soft_skill
124,orientada a resultados,soft_skill
124,disponibilidad en fechas y horarios,soft_skill
124,Formación completa en producto y técnicas de venta,benefit
124,Posibilidad de seguir en campañas tecnológicas de primer nivel,benefit
124,"Ambiente dinámico, innovador y con contacto directo con público gamer y tech",benefit
125,pasión por la tecnología y los videojuegos,must
125,proactividad,must
125,comunicación,must
125,orientación a resultados,must
125,disponibilidad en fechas y horarios,must
125,proactividad,soft_skill
125,comunicación,soft_skill
125,orientación a resultados,soft_skill
125,Formación completa en producto y técnicas de venta,benefit
125,Posibilidad de seguir en campañas tecnológicas de primer nivel,benefit
125,Ambiente dinámico e innovador,benefit
125,Salario 9€/hora + incentivos por objetivos,benefit
126,pasión por la tecnología y los videojuegos,must
126,proactiva,must
126,comunicativa,must
126,orientada a resultados,must
126,disponibilidad en las fechas y horarios indicados,must
126,proactiva,soft_skill
126,comunicativa,soft_skill
126,orientada a resultados,soft_skill
126,Formación completa en producto y técnicas de venta,benefit
126,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit
126,"Ambiente dinámico, innovador y lleno de energía gamer",benefit
127,comunicativa,soft_skill
127,orientada a resultados,soft_skill
127,proactiva,soft_skill
127,Formación completa en producto y técnicas de venta,benefit
127,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit
127,"Ambiente dinámico, innovador y lleno de energía gamer",benefit
128,Comunicación,must
128,Proactividad,must
128,Orientación a resultados,must
128,Comunicación,soft_skill
128,Proactividad,soft_skill
128,Orientación a resultados,soft_skill
128,Formación completa en producto y técnicas de venta,benefit
128,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit
128,"Ambiente dinámico, innovador y lleno de energía gamer",benefit
129,proactiva,soft_skill
129,comunicativa,soft_skill
129,orientada a resultados,soft_skill
129,pasión por la tecnología y los videojuegos,soft_skill
129,Formación completa en producto y técnicas de venta,benefit
129,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit
129,"Ambiente dinámico, innovador y lleno de energía gamer",benefit
130,Python,must
130,TensorFlow,must
130,PyTorch,must
130,Conocimiento del sector industrial/manufacturing,nice
130,Python,tech_stack
130,TensorFlow,tech_stack
130,PyTorch,tech_stack
130,Trabajo en equipo,soft_skill
130,Colaboración,soft_skill
130,Resolución de problemas,soft_skill
130,English,language
130,Seguro médico,benefit
130,Días extra de vacaciones,benefit
130,Formación continua,benefit
130,Desarrollo profesional,benefit
130,Horario flexible,benefit
131,Cloud services,must
131,AI,must
131,Data & Analytics,must
131,AWS,must
131,Google Cloud,must
131,English (high),must
131,communication,must
131,teamwork,must
131,entrepreneurial mindset,must
131,AWS,tech_stack
131,Google Cloud,tech_stack
131,verbal and written communication,soft_skill
131,team collaboration,soft_skill
131,ability to articulate complex concepts,soft_skill
131,customer focus,soft_skill
131,entrepreneurial mindset,soft_skill
131,English,language
132,.NET,must
132,LangChain,must
132,CrewAI,must
132,AutoGen,must
132,API integration,must
132,LLM integration,must
132,.NET,tech_stack
132,LangChain,tech_stack
132,CrewAI,tech_stack
132,AutoGen,tech_stack
132,Leadership,soft_skill
132,Strategic thinking,soft_skill
132,Continuous learning,soft_skill
133,liderazgo técnico,soft_skill
133,colaboración,soft_skill
134,IA generativa,must
134,RPA,must
134,APIs,must
134,automatización de procesos,must
134,agentes inteligentes,must
134,analítica de datos,must
134,IA generativa,tech_stack
134,RPA,tech_stack
134,APIs,tech_stack
134,Microsoft,tech_stack
134,Visión estratégica,soft_skill
134,Orientación a resultados,soft_skill
134,Capacidad para conectar negocio y tecnología,soft_skill
134,Comunicación persuasiva,soft_skill
134,Narrativa de valor,soft_skill
134,Liderazgo transversal,soft_skill
134,Colaboración interdepartamental,soft_skill
134,Espíritu emprendedor,soft_skill
134,Pensamiento sistémico,soft_skill
134,Contrato indefinido,benefit
134,Hybrid work / teletrabajo,benefit
134,Tarjeta restaurante,benefit
134,Budget para equipamiento tecnológico,benefit
134,Certificaciones oficiales de Microsoft,benefit
134,Plan de Reference Reward,benefit
134,23 días laborables de vacaciones,benefit
134,Eventos corporativos anuales,benefit
134,Acceso al Club de Beneficios,benefit
134,Comida Healthy en oficina,benefit
134,Webinars Online,benefit
135,Java,must
135,Maven,must
135,Gradle,must
135,Spring Boot,must
135,GitHub Copilot,must
135,Amazon Q Developer,must
135,OpenRewrite,must
135,CI/CD,must
135,Vulnerability remediation,must
135,Unit test coverage >60%,must
135,Refactoring,must
135,Technical documentation,must
135,Struts,nice
135,EJB,nice
135,JNI,nice
135,Java Web Start,nice
135,Internal APIs,nice
135,High documentation traceability,nice
135,Java,tech_stack
135,Maven,tech_stack
135,Gradle,tech_stack
135,Spring Boot,tech_stack
135,GitHub Copilot,tech_stack
135,Amazon Q Developer,tech_stack
135,OpenRewrite,tech_stack
135,Git,tech_stack
135,Analytical thinking,soft_skill
135,Autonomy,soft_skill
135,Clear communication,soft_skill
135,Adaptability,soft_skill
135,Collaboration,soft_skill
135,Professional development,benefit
135,Flexibility and work-life balance,benefit
135,DXC Learning and certifications,benefit
135,Social benefits,benefit
135,Stable employment,benefit
136,Machine Learning,must
136,Python,must
136,IA Generativa,nice
136,frameworks,nice
136,Python,tech_stack
136,Análisis,soft_skill
136,Resolución de problemas,soft_skill
136,Comunicación,soft_skill
136,Trabajo en equipo,soft_skill
136,Español,language
136,Inglés,language
136,Seguro médico,benefit
136,Seguro de vida,benefit
136,Seguro de accidentes,benefit
136,Servicio médico,benefit
136,Programas de bienestar,benefit
136,Programa de retribución flexible,benefit
136,Compra de acciones,benefit
136,"Programas de flexibilidad (horaria, días libres, vacaciones)",benefit
136,Itinerario formativo individualizado,benefit
136,Programas de sostenibilidad,benefit
136,Fundación Accenture,benefit
136,Red de empleados por la diversidad,benefit
136,Oficina Bankinter con condiciones especiales,benefit
136,Reparto de beneficios,benefit
137,proactivity,must
137,communication,must
137,results orientation,must
137,proactivity,soft_skill
137,communication,soft_skill
137,results orientation,soft_skill
137,passion for technology and gaming,soft_skill
137,Complete product and sales training,benefit
137,Opportunity to continue in top technological campaigns,benefit
137,Dynamic and innovative gaming-oriented environment,benefit
138,proactivo/a,soft_skill
138,comunicativo/a,soft_skill
138,orientado/a a resultados,soft_skill
138,trato con público,soft_skill
138,Formación completa en producto y técnicas de venta,benefit
138,Posibilidad de seguir en campañas tecnológicas de primer nivel,benefit
138,Ambiente dinámico e innovador,benefit
139,pasión por la tecnología,must
139,pasión por los videojuegos,must
139,comunicación,must
139,proactividad,must
139,orientación a resultados,must
139,disponibilidad horaria,must
139,conocimiento de realidad virtual,nice
139,experiencia en ventas,nice
139,atención al cliente,nice
139,comunicación,soft_skill
139,proactividad,soft_skill
139,orientación a resultados,soft_skill
139,trabajo en equipo,soft_skill
139,Spanish,language
139,formación completa en producto y técnicas de venta,benefit
139,oportunidad de continuar en campañas tecnológicas,benefit
139,ambiente dinámico e innovador,benefit
140,responsabilidad,soft_skill
140,compromiso,soft_skill
140,dinámico,soft_skill
140,resolutivo,soft_skill
140,Inglés (alto),language
140,Seguro médico,benefit
140,Vale de comida/restaurante,benefit
140,Transporte,benefit
140,Guardería,benefit
140,23 días de vacaciones,benefit
140,Formación tecnológica,benefit
140,Club de beneficios,benefit
141,Diseño de procesos logísticos,must
141,Automatización de procesos logísticos,must
141,Optimización de procesos logísticos,must
141,Análisis de datos,must
141,Excel avanzado,must
141,Power BI,must
141,Integración de IA,must
141,Big Data,must
141,Gestión de WMS,must
141,AGVs,must
141,Conocimiento de ERP,must
141,Conocimiento de MES,must
141,Análisis de KPIs,must
141,Mejora continua,must
141,Reducción de costos,must
141,Excel,tech_stack
141,Power BI,tech_stack
141,IA,tech_stack
141,Big Data,tech_stack
141,WMS,tech_stack
141,AGV,tech_stack
141,ERP,tech_stack
141,MES,tech_stack
141,Actitud,soft_skill
141,Compromiso,soft_skill
141,Trabajo en equipo,soft_skill
141,Colaboración,soft_skill
141,Orientación a la mejora continua,soft_skill
141,Inglés B2,language
142,Social Listening (Sprinklr),must
142,Social Listening (Youscan),must
142,Social Listening (Brandwatch),must
142,Social Listening (Sprout Social),must
142,Campañas digitales y de redes sociales,must
142,Performance marketing,must
142,Salesforce Marketing Cloud,must
142,SQL databases,must
142,NoSQL databases,must
142,Data modeling,must
142,Data quality,must
142,Social Web APIs,must
142,Publicidad/analytics connectors,must
142,DOMO,must
142,Gemini,must
142,GPT-5,must
142,Perplexity,must
142,Claude,must
142,Python,nice
142,R,nice
142,API development,nice
142,ETL/ELT pipelines,nice
142,Airflow,nice
142,Prefect,nice
142,Git,nice
142,AWS,nice
142,GCP,nice
142,Azure,nice
142,Tableau,nice
142,Power BI,nice
142,D3.js,nice
142,Causal modeling,nice
142,Experiment design,nice
142,Python,tech_stack
142,R,tech_stack
142,SQL,tech_stack
142,NoSQL,tech_stack
142,Sprinklr,tech_stack
142,Youscan,tech_stack
142,Brandwatch,tech_stack
142,Sprout Social,tech_stack
142,Salesforce Marketing Cloud,tech_stack
142,DOMO,tech_stack
142,Gemini,tech_stack
142,GPT-5,tech_stack
142,Perplexity,tech_stack
142,Claude,tech_stack
142,Airflow,tech_stack
142,Prefect,tech_stack
142,Git,tech_stack
142,AWS,tech_stack
142,GCP,tech_stack
142,Azure,tech_stack
142,Tableau,tech_stack
142,Power BI,tech_stack
142,D3.js,tech_stack
142,Leadership,soft_skill
142,Stakeholder management,soft_skill
142,Executive storytelling,soft_skill
142,Structured thinking,soft_skill
142,Impact orientation,soft_skill
142,Proactivity,soft_skill
142,Continuous improvement,soft_skill
142,Cross‑functional collaboration,soft_skill
142,Mentoring,soft_skill
142,Strategic planning,soft_skill
142,Budget management,soft_skill
142,Governance,soft_skill
142,Communication,soft_skill
142,English,language
142,Contrato indefinido,benefit
142,23 días hábiles de vacaciones + día libre por cumpleaños,benefit
142,Seguro médico y dental privado,benefit
142,Compensación teletrabajo 66 € brutos mensuales,benefit
142,"Tarjetas restaurante, transporte y guardería (Cobee)",benefit
142,Modelo híbrido de trabajo (remoto y presencial),benefit
142,Posibilidad de llevar mascota a la oficina,benefit
142,Flexibilidad horaria,benefit
142,Movilidad interna dentro de la empresa,benefit
142,Programa de voluntariado (40 h al año),benefit
143,Adobe Premiere,must
143,Figma,must
143,Photoshop,must
143,Illustrator,must
143,Canva,must
143,Generative AI,must
143,After Effects,nice
143,CapCut,nice
143,Advanced prompting,nice
143,Adobe Premiere,tech_stack
143,Figma,tech_stack
143,Photoshop,tech_stack
143,Illustrator,tech_stack
143,Canva,tech_stack
143,After Effects,tech_stack
143,CapCut,tech_stack
143,Generative AI,tech_stack
143,Proactive,soft_skill
143,Solutions‑driven,soft_skill
143,Fast learner,soft_skill
143,Strong communication,soft_skill
143,Project management,soft_skill
143,Ability to work under tight deadlines,soft_skill
143,Collaborative,soft_skill
143,Creative thinking,soft_skill
143,Curiosity,soft_skill
143,Data‑driven testing,soft_skill
143,Spanish,language
143,English,language
143,International company with presence in 40+ countries,benefit
143,Mentorship and guidance,benefit
143,Dynamic work environment,benefit
143,40% discount on Fever events,benefit
143,Madrid office with travel opportunities,benefit
143,Home office friendly and flexible schedule,benefit
143,Young international team,benefit
143,Health insurance,benefit
143,Flexible remuneration with tax exemption via Cobee,benefit
143,English and Spanish lessons,benefit
143,Gympass membership,benefit
143,"Free food, drink and fruit",benefit
143,Advance salary option through Payflow,benefit
144,Apache Spark,must
144,Apache Kafka,must
144,SQL,must
144,SCRUM,must
144,Machine Learning,must
144,Big Data Architectures,must
144,Java,must
144,Python,must
144,Apache Spark,tech_stack
144,Apache Kafka,tech_stack
144,SQL,tech_stack
144,Java,tech_stack
144,Python,tech_stack
144,Horario flexible,benefit
144,Jornada intensiva en verano,benefit
144,Teletrabajo,benefit
144,Seguro médico privado con póliza dental y seguro de accidentes,benefit
144,"Plan de retribución flexible (tickets restaurante, tickets guardería, seguro médico para familiar)",benefit
144,"Actividades de equipo, eventos y competiciones deportivas",benefit
144,Acceso a la plataforma Gympass,benefit
144,Dress code casual,benefit
144,Relocation package,benefit
144,Fruta y café en el comedor,benefit
145,Python,must
145,C#,must
145,TouchDesigner,must
145,Unreal Engine,must
145,Unity,must
145,OpenAI API,must
145,Stability AI API,must
145,OpenCV,must
145,Kinect,must
145,RealSense,must
145,Python,tech_stack
145,C#,tech_stack
145,TouchDesigner,tech_stack
145,Unreal Engine,tech_stack
145,Unity,tech_stack
145,OpenAI API,tech_stack
145,Stability AI API,tech_stack
145,OpenCV,tech_stack
145,Kinect,tech_stack
145,RealSense,tech_stack
145,Curiosidad tecnológica,soft_skill
145,Resolución de problemas,soft_skill
145,Pensamiento estructurado,soft_skill
145,Colaboración con equipos creativos,soft_skill
145,Proactividad,soft_skill
145,Español,language
145,Inglés,language
146,PHP,must
146,MySQL,must
146,Apache,must
146,Laravel,must
146,SOAP,must
146,REST,must
146,OAuth2,must
146,OpenID,must
146,JWT,must
146,GitHub Copilot,must
146,Amazon Q Developer,must
146,Kiro,must
146,OpenRewrite,must
146,CI/CD (basic),must
146,Vulnerability identification and resolution,must
146,Unit test coverage ≥60%,must
146,Technical documentation generation,must
146,React.js,nice
146,Python,nice
146,autogen,nice
146,langchain,nice
146,langgraph,nice
146,API integration,nice
146,Legacy modernization experience,nice
146,PHP,tech_stack
146,MySQL,tech_stack
146,Apache,tech_stack
146,Laravel,tech_stack
146,SOAP,tech_stack
146,REST,tech_stack
146,OAuth2,tech_stack
146,OpenID,tech_stack
146,JWT,tech_stack
146,GitHub Copilot,tech_stack
146,Amazon Q Developer,tech_stack
146,Kiro,tech_stack
146,OpenRewrite,tech_stack
146,CI/CD,tech_stack
146,Analytical thinking,soft_skill
146,Autonomy,soft_skill
146,Clear communication,soft_skill
146,Adaptability,soft_skill
146,Collaboration,soft_skill
146,Professional development,benefit
146,Cutting-edge projects,benefit
146,Excellent work environment,benefit
146,Flexibility and work-life balance,benefit
146,Access to DXC Learning and official certifications,benefit
146,Social responsibility initiatives,benefit
146,Stable employment,benefit
148,proactiva,soft_skill
148,comunicativa,soft_skill
148,orientada a resultados,soft_skill
148,Formación completa en producto y técnicas de venta,benefit
148,Oportunidad de continuar en campañas tecnológicas de primer nivel,benefit
148,"Ambiente dinámico, innovador y lleno de energía gamer",benefit
148,Salario: 9 €/hora brutos + incentivos por objetivos,benefit
149,Pyspark,must
149,SQL,must
149,PL/SQL,must
149,Python,must
149,ETL,must
149,ER modeling,must
149,AWS EMR,must
149,AWS Lambda,must
149,AI agents,must
149,Python,tech_stack
149,Pyspark,tech_stack
149,SQL,tech_stack
149,PL/SQL,tech_stack
149,AWS,tech_stack
149,EMR,tech_stack
149,Lambda,tech_stack
149,Collaboration,soft_skill
149,Innovation,soft_skill
149,Spanish,language
149,English,language
