job_id,skill,importance,skill_norm
174,results orientation,soft_skill,results orientation
174,strategic vision,soft_skill,strategic vision
174,execution,soft_skill,execution
174,curiosity,soft_skill,curiosity
174,collaboration,soft_skill,collaboration
174,autonomy,soft_skill,autonomy
174,Contrato indefinido,benefit,contrato indefinido
174,Salario según experiencia,benefit,salario según experiencia
174,Mejoras de convenio,benefit,mejoras de convenio
174,1778 horas anuales de convenio,benefit,1778 horas anuales de convenio
174,Más vacaciones + día de cumpleaños libre,benefit,más vacaciones + día de cumpleaños libre
174,25% teletrabajo,benefit,25% teletrabajo
174,Flexibilidad horaria,benefit,flexibilidad horaria
174,Jornada intensiva los viernes y en julio/agosto,benefit,jornada intensiva los viernes y en julio/agosto
174,Plan de desarrollo profesional y revisión salarial periódica,benefit,plan de desarrollo profesional y revisión salarial periódica
174,Formación continua y especializada,benefit,formación continua y especializada
174,Entorno profesional de alto nivel y equipo colaborativo,benefit,entorno profesional de alto nivel y equipo colaborativo
174,Ecosistema de proyectos reales y variados,benefit,ecosistema de proyectos reales y variados
174,Buen ambiente con valoración de autonomía y colaboración,benefit,buen ambiente con valoración de autonomía y colaboración
175,React,must,react
175,Next.js,must,next.js
175,Node.js,must,node.js
175,Python,must,python
175,OOP,must,oop
175,Design patterns,must,design patterns
175,Testing,must,testing
175,CI/CD,must,ci/cd
175,API development,must,api development
175,ETL,must,etl
175,Data pipelines,must,data pipelines
175,LLMs,must,llms
175,Agents,must,agents
175,RAG,must,rag
175,Vector databases,must,vector databases
175,OCR,must,ocr
175,Document AI,must,document ai
175,DevOps,must,devops
175,GCP,must,gcp
175,AWS,must,aws
175,Containers,must,containers
175,Comunicación clara,must,comunicación clara
175,Trabajo en equipo,must,trabajo en equipo
175,React,tech_stack,react
175,Next.js,tech_stack,next.js
175,Node.js,tech_stack,node.js
175,Python,tech_stack,python
175,LLMs,tech_stack,llms
175,Agents,tech_stack,agents
175,RAG,tech_stack,rag
175,Vector databases,tech_stack,vector databases
175,OCR,tech_stack,ocr
175,Document AI,tech_stack,document ai
175,GCP,tech_stack,gcp
175,AWS,tech_stack,aws
175,Containers,tech_stack,containers
175,CI/CD,tech_stack,ci/cd
175,Comunicación clara,soft_skill,comunicación clara
175,Trabajo en equipo,soft_skill,trabajo en equipo
175,Colaboración,soft_skill,colaboración
175,Orientación a la calidad,soft_skill,orientación a la calidad
175,Flexibilidad,benefit,flexibilidad
175,Crecimiento real,benefit,crecimiento real
175,Retribución acorde a experiencia,benefit,retribución acorde a experiencia
176,Python,must,python
176,PyTorch,must,pytorch
176,TensorFlow,must,tensorflow
176,scikit-learn,must,scikit-learn
176,Hugging Face Transformers,must,hugging face transformers
176,Model deployment,must,model deployment
176,Model monitoring,must,model monitoring
176,Bias mitigation,must,bias mitigation
176,Explainability,must,explainability
176,Fairness,must,fairness
176,Generative AI,nice,generative ai
176,Large Language Models (LLMs),nice,large language models (llms)
176,Diffusion models,nice,diffusion models
176,Cloud deployments,nice,cloud deployments
176,MLOps,nice,mlops
176,Financial industry knowledge,nice,financial industry knowledge
176,Open-source contributions,nice,open-source contributions
176,AI community leadership,nice,ai community leadership
176,Python,tech_stack,python
176,PyTorch,tech_stack,pytorch
176,TensorFlow,tech_stack,tensorflow
176,scikit-learn,tech_stack,scikit-learn
176,Hugging Face Transformers,tech_stack,hugging face transformers
176,Collaboration,soft_skill,collaboration
176,Communication,soft_skill,communication
176,Agile methodology,soft_skill,agile methodology
176,Responsible AI,soft_skill,responsible ai
176,Problem solving,soft_skill,problem solving
176,English (B2/C1),language,english (b2/c1)
177,C/C++,must,c/c++
177,LLVM,must,llvm
177,MLIR,must,mlir
177,RISC-V,must,risc-v
177,Bare-metal,must,bare-metal
177,RTOS,must,rtos
177,Embedded Linux,must,embedded linux
177,Git,must,git
177,CMake,must,cmake
177,TensorFlow,nice,tensorflow
177,PyTorch,nice,pytorch
177,ONNX,nice,onnx
177,TensorFlow Lite,nice,tensorflow lite
177,TFLM,nice,tflm
177,GNU toolchain,nice,gnu toolchain
177,GDB,nice,gdb
177,QEMU,nice,qemu
177,CI/CD,nice,ci/cd
177,Python,nice,python
177,Open-source development,nice,open-source development
177,C,tech_stack,c
177,C++,tech_stack,c++
177,LLVM,tech_stack,llvm
177,MLIR,tech_stack,mlir
177,RISC-V,tech_stack,risc-v
177,TensorFlow,tech_stack,tensorflow
177,PyTorch,tech_stack,pytorch
177,ONNX,tech_stack,onnx
177,TensorFlow Lite,tech_stack,tensorflow lite
177,TFLM,tech_stack,tflm
177,GNU toolchain,tech_stack,gnu toolchain
177,GDB,tech_stack,gdb
177,QEMU,tech_stack,qemu
177,Linux,tech_stack,linux
177,Git,tech_stack,git
177,CMake,tech_stack,cmake
177,CI/CD,tech_stack,ci/cd
177,Python,tech_stack,python
177,communication,soft_skill,communication
177,teamwork,soft_skill,teamwork
177,collaboration,soft_skill,collaboration
178,Python,must,python
178,R,must,r
178,Java,must,java
178,C++,must,c++
178,TensorFlow,must,tensorflow
178,Keras,must,keras
178,PyTorch,must,pytorch
178,Scikit-learn,must,scikit-learn
178,deep learning,must,deep learning
178,machine learning,must,machine learning
178,AI solution design,must,ai solution design
178,communication,must,communication
178,problem solving,must,problem solving
178,teamwork,must,teamwork
178,Azure OpenAI Service,nice,azure openai service
178,Google PaLM API,nice,google palm api
178,Amazon Bedrock,nice,amazon bedrock
178,IBM Watsonx.ai,nice,ibm watsonx.ai
178,Hugging Face,nice,hugging face
178,Python,tech_stack,python
178,R,tech_stack,r
178,Java,tech_stack,java
178,C++,tech_stack,c++
178,TensorFlow,tech_stack,tensorflow
178,Keras,tech_stack,keras
178,PyTorch,tech_stack,pytorch
178,Scikit-learn,tech_stack,scikit-learn
178,Azure OpenAI Service,tech_stack,azure openai service
178,Google PaLM API,tech_stack,google palm api
178,Amazon Bedrock,tech_stack,amazon bedrock
178,IBM Watsonx.ai,tech_stack,ibm watsonx.ai
178,Hugging Face,tech_stack,hugging face
178,communication,soft_skill,communication
178,problem solving,soft_skill,problem solving
178,teamwork,soft_skill,teamwork
178,client interaction,soft_skill,client interaction
178,leadership,soft_skill,leadership
179,React,must,react
179,Next.js,must,next.js
179,Node.js,must,node.js
179,Python,must,python
179,OOP,must,oop
179,Design patterns,must,design patterns
179,Testing,must,testing
179,LLMs,must,llms
179,RAG,must,rag
179,Vector databases,must,vector databases
179,OCR,must,ocr
179,Document AI,must,document ai
179,DevOps,must,devops
179,GCP,must,gcp
179,AWS,must,aws
179,Containers,must,containers
179,CI/CD,must,ci/cd
179,Clear communication,must,clear communication
179,Teamwork,must,teamwork
179,"Legal knowledge (civil, commercial, fiscal)",must,"legal knowledge (civil, commercial, fiscal)"
179,React,tech_stack,react
179,Next.js,tech_stack,next.js
179,Node.js,tech_stack,node.js
179,Python,tech_stack,python
179,GCP,tech_stack,gcp
179,AWS,tech_stack,aws
179,Docker,tech_stack,docker
179,CI/CD,tech_stack,ci/cd
179,LLMs,tech_stack,llms
179,RAG,tech_stack,rag
179,Vector databases,tech_stack,vector databases
179,OCR,tech_stack,ocr
179,Document AI,tech_stack,document ai
179,Clear communication,soft_skill,clear communication
179,Teamwork,soft_skill,teamwork
179,Quality orientation,soft_skill,quality orientation
179,Collaboration,soft_skill,collaboration
179,Flexibility,benefit,flexibility
179,Growth opportunities,benefit,growth opportunities
179,Multidisciplinary team,benefit,multidisciplinary team
179,Impactful project,benefit,impactful project
179,Potential stable employment,benefit,potential stable employment
179,Competitive compensation,benefit,competitive compensation
180,C#,must,c#
180,.NET,must,.net
180,Arquitecturas de agentes de IA,must,arquitecturas de agentes de ia
180,LLMs,must,llms
180,GitHub Copilot,must,github copilot
180,APIs REST,must,apis rest
180,APIs GraphQL,must,apis graphql
180,Azure,must,azure
180,Trabajo en equipo,must,trabajo en equipo
180,PostgreSQL,nice,postgresql
180,MongoDB,nice,mongodb
180,Arquitecturas distribuidas,nice,arquitecturas distribuidas
180,Microservicios,nice,microservicios
180,Tendencias en IA,nice,tendencias en ia
180,C#,tech_stack,c#
180,.NET,tech_stack,.net
180,Azure,tech_stack,azure
180,GitHub Copilot,tech_stack,github copilot
180,REST,tech_stack,rest
180,GraphQL,tech_stack,graphql
180,PostgreSQL,tech_stack,postgresql
180,MongoDB,tech_stack,mongodb
180,LangChain,tech_stack,langchain
180,Semantic Kernel,tech_stack,semantic kernel
180,AutoGen,tech_stack,autogen
180,Trabajo en equipo,soft_skill,trabajo en equipo
180,Adaptabilidad,soft_skill,adaptabilidad
180,Pensamiento innovador,soft_skill,pensamiento innovador
180,Trabajo presencial híbrido,benefit,trabajo presencial híbrido
180,Horarios flexibles,benefit,horarios flexibles
180,Retribución competitiva,benefit,retribución competitiva
180,Posibilidad de crecimiento a largo plazo,benefit,posibilidad de crecimiento a largo plazo
181,no-code tools,must,no-code tools
181,email marketing,must,email marketing
181,additional languages,nice,additional languages
181,foreign trade knowledge,nice,foreign trade knowledge
181,AI,tech_stack,ai
181,Blockchain,tech_stack,blockchain
181,no-code platforms,tech_stack,no-code platforms
181,email marketing tools,tech_stack,email marketing tools
181,English (medium),language,english (medium)
181,Media jornada,benefit,media jornada
181,Prácticas virtuales,benefit,prácticas virtuales
181,Teletrabajo,benefit,teletrabajo
181,Participación en proyectos internos,benefit,participación en proyectos internos
182,Inteligencia Artificial aplicada,must,inteligencia artificial aplicada
182,Intelligent Automation,must,intelligent automation
182,Definición de roadmaps y business cases,must,definición de roadmaps y business cases
182,Comunicación y facilitación de workshops,must,comunicación y facilitación de workshops
182,Gestión de stakeholders a nivel directivo,must,gestión de stakeholders a nivel directivo
182,Traducción de objetivos de negocio en planes tecnológicos,must,traducción de objetivos de negocio en planes tecnológicos
182,RPA,nice,rpa
182,Power Automate,nice,power automate
182,Power Apps,nice,power apps
182,Power Virtual Agents,nice,power virtual agents
182,Power BI,nice,power bi
182,Azure AI,nice,azure ai
182,Microsoft Copilot,nice,microsoft copilot
182,"Conocimiento del sector financiero, supply chain o retail",nice,"conocimiento del sector financiero, supply chain o retail"
182,Divulgación y formación en IA y automatización,nice,divulgación y formación en ia y automatización
182,Microsoft Dynamics 365,tech_stack,microsoft dynamics 365
182,Power Platform,tech_stack,power platform
182,Power Automate,tech_stack,power automate
182,Power Apps,tech_stack,power apps
182,Power Virtual Agents,tech_stack,power virtual agents
182,Power BI,tech_stack,power bi
182,Azure,tech_stack,azure
182,Azure AI,tech_stack,azure ai
182,Microsoft Copilot,tech_stack,microsoft copilot
182,RPA,tech_stack,rpa
182,Comunicación,soft_skill,comunicación
182,Facilitación de workshops,soft_skill,facilitación de workshops
182,Gestión de stakeholders,soft_skill,gestión de stakeholders
182,Pensamiento estratégico,soft_skill,pensamiento estratégico
182,Gestión del cambio,soft_skill,gestión del cambio
182,Trabajo en equipo,soft_skill,trabajo en equipo
182,Inglés (nivel profesional),language,inglés (nivel profesional)
182,Formación y aprendizaje continuos,benefit,formación y aprendizaje continuos
182,Trabajo remoto,benefit,trabajo remoto
182,Flexibilidad horaria,benefit,flexibilidad horaria
182,Jornadas intensivas los viernes,benefit,jornadas intensivas los viernes
182,Tardes libres en julio y agosto,benefit,tardes libres en julio y agosto
182,Retribución flexible,benefit,retribución flexible
182,Descuentos para empleados,benefit,descuentos para empleados
182,Eventos de empresa,benefit,eventos de empresa
182,Participación en eventos Microsoft,benefit,participación en eventos microsoft
182,Ambiente de trabajo dinámico e inclusivo,benefit,ambiente de trabajo dinámico e inclusivo
183,Product design,must,product design
183,UI/UX design,must,ui/ux design
183,Figma,must,figma
183,Design Systems,must,design systems
183,AI-assisted UI,must,ai-assisted ui
183,Generative tools,must,generative tools
183,LLMs,must,llms
183,Responsible design frameworks,must,responsible design frameworks
183,Accessible design,must,accessible design
183,Clear documentation,must,clear documentation
183,Professional English,must,professional english
183,Remote collaboration,must,remote collaboration
183,Figma,tech_stack,figma
183,LLM,tech_stack,llm
183,Generative AI,tech_stack,generative ai
183,Leadership,soft_skill,leadership
183,Mentorship,soft_skill,mentorship
183,Cross-functional collaboration,soft_skill,cross-functional collaboration
183,Clear documentation,soft_skill,clear documentation
183,Empathy,soft_skill,empathy
183,Passion,soft_skill,passion
183,Risk-taking,soft_skill,risk-taking
183,High standards,soft_skill,high standards
183,English,language,english
184,Scikit-learn,must,scikit-learn
184,TensorFlow,must,tensorflow
184,PyTorch,must,pytorch
184,Keras,must,keras
184,Transformers,must,transformers
184,GANs,must,gans
184,Autoencoders,must,autoencoders
184,Language models,must,language models
184,GPU utilization,must,gpu utilization
184,Multimodal AI,nice,multimodal ai
184,Docker,nice,docker
184,Container architectures,nice,container architectures
184,Python,tech_stack,python
184,Scikit-learn,tech_stack,scikit-learn
184,TensorFlow,tech_stack,tensorflow
184,PyTorch,tech_stack,pytorch
184,Keras,tech_stack,keras
184,Docker,tech_stack,docker
184,GPU,tech_stack,gpu
184,Creativity,soft_skill,creativity
184,Problem solving,soft_skill,problem solving
184,Innovation,soft_skill,innovation
184,Communication,soft_skill,communication
184,Project management,soft_skill,project management
184,Teamwork,soft_skill,teamwork
184,Autonomy,soft_skill,autonomy
184,English,language,english
184,Indefinite contract,benefit,indefinite contract
184,Flexible schedule,benefit,flexible schedule
184,Remote work up to 2 days per week (possible 3),benefit,remote work up to 2 days per week (possible 3)
184,Young technology environment,benefit,young technology environment
184,Professional development support,benefit,professional development support
184,Participation in decision making,benefit,participation in decision making
184,Team spirit,benefit,team spirit
185,SciKit-learn,must,scikit-learn
185,TensorFlow,must,tensorflow
185,PyTorch,must,pytorch
185,Keras,must,keras
185,Transformers,must,transformers
185,GANs,must,gans
185,autoencoders,must,autoencoders
185,Modelos de lenguaje,must,modelos de lenguaje
185,Desarrollo de software,must,desarrollo de software
185,Experimentos con grandes conjuntos de datos,must,experimentos con grandes conjuntos de datos
185,Uso de GPUs,must,uso de gpus
185,IA multimodal,nice,ia multimodal
185,Docker,nice,docker
185,Python,tech_stack,python
185,SciKit-learn,tech_stack,scikit-learn
185,TensorFlow,tech_stack,tensorflow
185,PyTorch,tech_stack,pytorch
185,Keras,tech_stack,keras
185,Transformers,tech_stack,transformers
185,GANs,tech_stack,gans
185,autoencoders,tech_stack,autoencoders
185,Docker,tech_stack,docker
185,GPU,tech_stack,gpu
185,Comunicación en inglés,soft_skill,comunicación en inglés
185,Creatividad,soft_skill,creatividad
185,Resolutivo,soft_skill,resolutivo
185,Pasión por la innovación tecnológica,soft_skill,pasión por la innovación tecnológica
185,Trabajo en equipo,soft_skill,trabajo en equipo
185,Gestión de proyectos,soft_skill,gestión de proyectos
185,Inglés,language,inglés
185,Contrato indefinido,benefit,contrato indefinido
185,Horario flexible,benefit,horario flexible
185,"Trabajo híbrido (2 días en oficina, 2 días teletrabajo, 1 día de equipo)",benefit,"trabajo híbrido (2 días en oficina, 2 días teletrabajo, 1 día de equipo)"
185,Participación en la toma de decisiones,benefit,participación en la toma de decisiones
185,Ambiente de trabajo joven y tecnológico,benefit,ambiente de trabajo joven y tecnológico
185,Compañerismo,benefit,compañerismo
186,habilidades físicas,must,habilidades físicas
186,atención al detalle,must,atención al detalle
186,actitud proactiva,must,actitud proactiva
186,recepción,must,recepción
186,almacenamiento,must,almacenamiento
186,distribución,must,distribución
186,colaboración,soft_skill,colaboración
186,efectividad,soft_skill,efectividad
187,Excelentes habilidades de comunicación,must,excelentes habilidades de comunicación
187,Excelentes habilidades de comunicación escrita y verbal,must,excelentes habilidades de comunicación escrita y verbal
187,Sólidos conocimientos de herramientas de gestión de proyectos,must,sólidos conocimientos de herramientas de gestión de proyectos
187,"Sólidas habilidades de organización, incluyendo atención al detalle y multitarea",must,"sólidas habilidades de organización, incluyendo atención al detalle y multitarea"
187,Certificación PMP,nice,certificación pmp
187,Comunicación,soft_skill,comunicación
187,Organización,soft_skill,organización
187,Atención al detalle,soft_skill,atención al detalle
187,Multitarea,soft_skill,multitarea
187,Gestión de partes interesadas,soft_skill,gestión de partes interesadas
187,Elaboración de documentación,soft_skill,elaboración de documentación
187,Presentación de informes,soft_skill,presentación de informes
188,Fundamentos de IA,must,fundamentos de ia
188,Machine Learning,must,machine learning
188,Análisis predictivo,must,análisis predictivo
188,SQL,must,sql
188,Python,must,python
188,TensorFlow,must,tensorflow
188,PyTorch,must,pytorch
188,Scikit-Learn,must,scikit-learn
188,Power BI,must,power bi
188,Tableau,must,tableau
188,Looker,must,looker
188,BigQuery,must,bigquery
188,Snowflake,must,snowflake
188,"Metodologías ágiles (Scrum, Kanban)",must,"metodologías ágiles (scrum, kanban)"
188,Máster en Ciencia de Datos,nice,máster en ciencia de datos
188,Máster en Inteligencia Artificial,nice,máster en inteligencia artificial
188,Máster en Gestión de Proyectos Tecnológicos,nice,máster en gestión de proyectos tecnológicos
188,Gestión de equipos,nice,gestión de equipos
188,Coordinación de proyectos tecnológicos,nice,coordinación de proyectos tecnológicos
188,Python,tech_stack,python
188,SQL,tech_stack,sql
188,TensorFlow,tech_stack,tensorflow
188,PyTorch,tech_stack,pytorch
188,Scikit-Learn,tech_stack,scikit-learn
188,Power BI,tech_stack,power bi
188,Tableau,tech_stack,tableau
188,Looker,tech_stack,looker
188,BigQuery,tech_stack,bigquery
188,Snowflake,tech_stack,snowflake
188,liderazgo,soft_skill,liderazgo
188,comunicación,soft_skill,comunicación
188,trabajo en equipo,soft_skill,trabajo en equipo
188,colaboración interdepartamental,soft_skill,colaboración interdepartamental
188,gestión de proyectos,soft_skill,gestión de proyectos
188,proactividad,soft_skill,proactividad
188,Entorno dinámico y colaborativo,benefit,entorno dinámico y colaborativo
188,Oportunidades de desarrollo profesional y formación continua,benefit,oportunidades de desarrollo profesional y formación continua
188,Flexibilidad laboral,benefit,flexibilidad laboral
189,Comunicación,soft_skill,comunicación
189,Empatía,soft_skill,empatía
189,Trabajo en equipo,soft_skill,trabajo en equipo
190,Atención al detalle,soft_skill,atención al detalle
190,Habilidades analíticas,soft_skill,habilidades analíticas
191,Comunicación,must,comunicación
191,Servicio al cliente,must,servicio al cliente
191,Gestión de inventario,must,gestión de inventario
191,Proactividad,must,proactividad
191,Trabajo en equipo,soft_skill,trabajo en equipo
191,Orientación al cliente,soft_skill,orientación al cliente
191,Español,language,español
192,proactivo,soft_skill,proactivo
192,comunicación,soft_skill,comunicación
192,servicio al cliente,soft_skill,servicio al cliente
192,gestión de inventario,soft_skill,gestión de inventario
193,proactivo,must,proactivo
193,comunicación,must,comunicación
193,servicio al cliente,must,servicio al cliente
193,gestión de inventario,must,gestión de inventario
193,comunicación,soft_skill,comunicación
193,proactividad,soft_skill,proactividad
193,orientación al cliente,soft_skill,orientación al cliente
193,trabajo en equipo,soft_skill,trabajo en equipo
194,gestión de inventario,must,gestión de inventario
194,proactivo,soft_skill,proactivo
194,comunicación,soft_skill,comunicación
194,orientación al cliente,soft_skill,orientación al cliente
195,comunicación,must,comunicación
195,servicio al cliente,must,servicio al cliente
195,gestión de inventario,must,gestión de inventario
195,proactivo,must,proactivo
195,proactividad,soft_skill,proactividad
195,orientación al cliente,soft_skill,orientación al cliente
195,comunicación,soft_skill,comunicación
196,comunicación,soft_skill,comunicación
196,proactividad,soft_skill,proactividad
196,orientación al cliente,soft_skill,orientación al cliente
196,gestión de inventario,soft_skill,gestión de inventario
197,Python,must,python
197,PySpark,must,pyspark
197,Machine Learning,must,machine learning
197,Deep Learning,must,deep learning
197,MLOps,must,mlops
197,Data pipelines,must,data pipelines
197,Inglés C1,must,inglés c1
197,Algoritmia,must,algoritmia
197,IA generativa,nice,ia generativa
197,Visualización de datos,nice,visualización de datos
197,Python,tech_stack,python
197,PySpark,tech_stack,pyspark
197,Liderazgo técnico,soft_skill,liderazgo técnico
197,Autonomía,soft_skill,autonomía
197,Capacidad analítica,soft_skill,capacidad analítica
197,Comunicación efectiva,soft_skill,comunicación efectiva
197,Inglés,language,inglés
197,Descuentos exclusivos y opciones de financiación,benefit,descuentos exclusivos y opciones de financiación
197,Seguro de vida,benefit,seguro de vida
197,Universidad Corporativa,benefit,universidad corporativa
197,Formación continua para el desarrollo profesional,benefit,formación continua para el desarrollo profesional
197,Ayudas al estudio para hijos e hijas de empleados,benefit,ayudas al estudio para hijos e hijas de empleados
197,Servicio Médico propio,benefit,servicio médico propio
197,Ayudas para circunstancias personales o familiares concretas,benefit,ayudas para circunstancias personales o familiares concretas
197,Plan de retribución flexible,benefit,plan de retribución flexible
198,SEO,must,seo
198,Content creation,must,content creation
198,Digital marketing,must,digital marketing
198,AI generative,must,ai generative
198,Chatbot development,must,chatbot development
198,Automation,must,automation
198,Google Analytics,must,google analytics
198,Google Search Console,must,google search console
198,Semrush,must,semrush
198,Photoshop,must,photoshop
198,Illustrator,must,illustrator
198,Branding,nice,branding
198,Project coordination,nice,project coordination
198,Multilingual translation,nice,multilingual translation
198,ChatGPT,tech_stack,chatgpt
198,Gemini,tech_stack,gemini
198,Grok,tech_stack,grok
198,Claude,tech_stack,claude
198,Google Analytics,tech_stack,google analytics
198,Google Search Console,tech_stack,google search console
198,Semrush,tech_stack,semrush
198,Photoshop,tech_stack,photoshop
198,Illustrator,tech_stack,illustrator
198,Organization,soft_skill,organization
198,Autonomy,soft_skill,autonomy
198,Multitasking,soft_skill,multitasking
198,Attention to detail,soft_skill,attention to detail
198,Innovation,soft_skill,innovation
198,Collaboration,soft_skill,collaboration
198,Result-oriented,soft_skill,result-oriented
198,Spanish,language,spanish
198,English,language,english
198,French,language,french
198,Italian,language,italian
198,Professional development opportunities,benefit,professional development opportunities
198,Flexible collaborative environment,benefit,flexible collaborative environment
198,High autonomy,benefit,high autonomy
198,Participation in decision making,benefit,participation in decision making
199,interpersonal skills,soft_skill,interpersonal skills
199,teamwork,soft_skill,teamwork
199,customer service,soft_skill,customer service
200,AI regulation,must,ai regulation
200,Risk assessment,must,risk assessment
200,Legal drafting,must,legal drafting
200,Consulting experience,nice,consulting experience
200,Advisory,soft_skill,advisory
200,Communication,soft_skill,communication
200,Collaboration,soft_skill,collaboration
200,Problem solving,soft_skill,problem solving
200,23 days of vacation per year,benefit,23 days of vacation per year
200,Professional development,benefit,professional development
200,Continuous training,benefit,continuous training
200,Corporate benefits platform,benefit,corporate benefits platform
200,Excellent collaborative work environment,benefit,excellent collaborative work environment
201,proactiva,soft_skill,proactiva
201,organización,soft_skill,organización
201,atención al detalle,soft_skill,atención al detalle
201,trabajo en equipo,soft_skill,trabajo en equipo
201,dedicación al cliente,soft_skill,dedicación al cliente
202,organizational skills,must,organizational skills
202,attention to detail,must,attention to detail
202,proactivity,must,proactivity
202,teamwork,soft_skill,teamwork
202,customer focus,soft_skill,customer focus
203,organización,must,organización
203,atención al detalle,must,atención al detalle
203,proactividad,must,proactividad
203,trabajo en equipo,soft_skill,trabajo en equipo
203,dedicación al cliente,soft_skill,dedicación al cliente
203,orientación al detalle,soft_skill,orientación al detalle
203,proactividad,soft_skill,proactividad
204,proactividad,soft_skill,proactividad
204,organización,soft_skill,organización
204,atención al detalle,soft_skill,atención al detalle
204,trabajo en equipo,soft_skill,trabajo en equipo
205,organización de stock,must,organización de stock
205,manejo de stock,must,manejo de stock
205,habilidades organizativas,must,habilidades organizativas
205,atención al detalle,must,atención al detalle
205,trabajo en equipo,must,trabajo en equipo
205,dedicación al cliente,must,dedicación al cliente
205,proactividad,soft_skill,proactividad
205,trabajo en equipo,soft_skill,trabajo en equipo
205,atención al detalle,soft_skill,atención al detalle
205,organización,soft_skill,organización
206,Big Data,must,big data
206,Inteligencia Artificial,must,inteligencia artificial
206,Excel Avanzado,must,excel avanzado
206,Power BI,must,power bi
206,Power Query,must,power query
206,Power Pivot,must,power pivot
206,IA Generativa,must,ia generativa
206,Power BI,tech_stack,power bi
206,Excel,tech_stack,excel
206,Power Query,tech_stack,power query
206,Power Pivot,tech_stack,power pivot
206,Formación gratuita,benefit,formación gratuita
206,Orientación laboral personalizada,benefit,orientación laboral personalizada
206,Acompañamiento de expertos,benefit,acompañamiento de expertos
206,Conexión directa con empresas,benefit,conexión directa con empresas
207,Conversational AI,must,conversational ai
207,Dialogflow,must,dialogflow
207,Microsoft LUIS,must,microsoft luis
207,Azure AI,must,azure ai
207,Cognigy,must,cognigy
207,JavaScript,must,javascript
207,Node.js,must,node.js
207,React,must,react
207,Angular,must,angular
207,Python,must,python
207,Java,must,java
207,English (B2),must,english (b2)
207,Advanced Cognigy,nice,advanced cognigy
207,Insurance domain experience,nice,insurance domain experience
207,Dialogflow,tech_stack,dialogflow
207,Microsoft LUIS,tech_stack,microsoft luis
207,Azure AI,tech_stack,azure ai
207,Cognigy,tech_stack,cognigy
207,JavaScript,tech_stack,javascript
207,Node.js,tech_stack,node.js
207,React,tech_stack,react
207,Angular,tech_stack,angular
207,Python,tech_stack,python
207,Java,tech_stack,java
207,English (B2),language,english (b2)
207,Indefinite contract,benefit,indefinite contract
207,Collaborative environment,benefit,collaborative environment
207,Dynamic and flexible work environment,benefit,dynamic and flexible work environment
207,Flexible modality,benefit,flexible modality
208,Python,must,python
208,R,must,r
208,Java,must,java
208,C++,must,c++
208,TensorFlow,must,tensorflow
208,Keras,must,keras
208,PyTorch,must,pytorch
208,Scikit-learn,must,scikit-learn
208,Machine Learning,must,machine learning
208,Deep Learning,must,deep learning
208,Azure OpenAI Service,nice,azure openai service
208,Google PaLM API,nice,google palm api
208,Amazon Bedrock,nice,amazon bedrock
208,IBM Watsonx.ai,nice,ibm watsonx.ai
208,Hugging Face,nice,hugging face
208,Azure AI Engineer Associate,nice,azure ai engineer associate
208,Google Professional Machine Learning Engineer,nice,google professional machine learning engineer
208,Python,tech_stack,python
208,R,tech_stack,r
208,Java,tech_stack,java
208,C++,tech_stack,c++
208,TensorFlow,tech_stack,tensorflow
208,Keras,tech_stack,keras
208,PyTorch,tech_stack,pytorch
208,Scikit-learn,tech_stack,scikit-learn
208,Azure OpenAI Service,tech_stack,azure openai service
208,Google PaLM API,tech_stack,google palm api
208,Amazon Bedrock,tech_stack,amazon bedrock
208,IBM Watsonx.ai,tech_stack,ibm watsonx.ai
208,Hugging Face,tech_stack,hugging face
208,Azure,tech_stack,azure
208,Google Cloud,tech_stack,google cloud
208,AWS,tech_stack,aws
208,Problem solving,soft_skill,problem solving
208,Teamwork,soft_skill,teamwork
208,Communication,soft_skill,communication
208,Client interaction,soft_skill,client interaction
208,Collaboration,soft_skill,collaboration
209,asesoramiento en inteligencia artificial,must,asesoramiento en inteligencia artificial
209,conocimiento del Reglamento UE de IA,must,conocimiento del reglamento ue de ia
209,redacción de cláusulas y contratos en IA,must,redacción de cláusulas y contratos en ia
209,definición de modelos de gobierno en IA,must,definición de modelos de gobierno en ia
209,análisis de riesgos y evaluaciones de impacto,must,análisis de riesgos y evaluaciones de impacto
209,experiencia previa en consultoría,nice,experiencia previa en consultoría
209,23 días hábiles de vacaciones al año,benefit,23 días hábiles de vacaciones al año
209,desarrollo profesional,benefit,desarrollo profesional
209,formación continua,benefit,formación continua
209,plataforma de beneficios corporativos,benefit,plataforma de beneficios corporativos
209,excelente ambiente de trabajo,benefit,excelente ambiente de trabajo
209,diversidad e inclusión,benefit,diversidad e inclusión
210,Product Management,must,product management
210,Generative AI,must,generative ai
210,B2B SaaS,must,b2b saas
210,User Research,must,user research
210,"Metrics definition (KPIs, OKRs, North Star)",must,"metrics definition (kpis, okrs, north star)"
210,English communication,must,english communication
210,Spanish communication,must,spanish communication
210,Autonomy,must,autonomy
210,Strategic vision,must,strategic vision
210,Legal sector knowledge,nice,legal sector knowledge
210,Creativity,soft_skill,creativity
210,Empathy,soft_skill,empathy
210,User focus,soft_skill,user focus
210,Collaboration,soft_skill,collaboration
210,Experimentation,soft_skill,experimentation
210,Continuous improvement,soft_skill,continuous improvement
210,Ability to work in fast-paced environments,soft_skill,ability to work in fast-paced environments
210,English,language,english
